"","age","inc","mortgage","ccAvg","MaxCC","MinCC","sdCC","usage","family","edu","mortS","cc","cd","online","securities","infoReq","loan"
"3284","4"," 3","1"," 1","1","2","1"," 3","1","2","0","0","0","1","0","Ph","0"
"1308","2"," 2","5"," 1","2","1","1"," 1","2","3","1","0","0","0","0","Ph","0"
"2441","1"," 5","5"," 3","5","3","4"," 3","4","1","1","0","0","1","0","Email","0"
"3487","3"," 3","5"," 3","3","4","5"," 1","4","1","1","0","0","0","0","Email","0"
"3461","4","12","5"," 2","3","4","2"," 4","2","1","1","0","0","1","0","Email","0"
"2018","4"," 4","5"," 1","1","2","2"," 3","1","1","1","0","0","1","0","Email","0"
"738","3"," 6","1"," 1","1","1","1"," 1","2","2","0","0","0","0","0","Email","0"
"2345","3"," 1","1"," 6","3","2","5"," 4","2","1","0","1","0","1","0","Email","0"
"928","1"," 3","1"," 3","2","4","3"," 1","3","2","0","0","0","1","0","Email","0"
"2842","1"," 5","1"," 1","5","5","3"," 1","2","2","0","0","0","0","0","Email","0"
"4870","3"," 5","1"," 9","5","4","4","10","3","1","0","1","1","1","1","Ph","0"
"3459","3"," 8","1"," 2","3","4","2"," 3","2","2","0","1","0","0","0","Email","0"
"3540","2"," 1","4"," 4","2","2","4"," 1","1","1","1","0","0","0","0","Email","0"
"4025","3"," 1","1"," 2","3","3","2"," 3","2","3","0","0","0","1","0","Email","0"
"1815","5"," 4","5"," 1","2","1","2"," 3","1","1","1","0","0","1","0","Ph","0"
"3110","2"," 4","5"," 8","4","4","3"," 3","3","3","1","0","0","1","0","Email","0"
"1050","5"," 3","1"," 3","4","3","2"," 3","1","2","0","0","0","1","0","Email","0"
"2086","1"," 3","1"," 1","1","1","1"," 6","1","2","0","0","0","1","1","Email","0"
"2935","5"," 7","5"," 3","2","4","4"," 1","1","1","1","0","0","0","0","Email","0"
"1798","1"," 8","1"," 1","4","3","4"," 1","2","1","0","0","0","0","0","Email","0"
"2162","5","11","1"," 1","1","1","1"," 3","1","1","0","0","0","1","0","Email","0"
"3876","5"," 5","5"," 2","4","3","3"," 8","4","2","1","1","1","1","0","Email","0"
"3689","3"," 6","1"," 1","2","1","1"," 6","4","2","0","1","0","1","0","Email","0"
"3963","3"," 3","1"," 5","4","2","2"," 1","1","3","0","0","0","0","0","Ph","0"
"697","5"," 4","5"," 9","3","3","5"," 1","1","3","1","0","0","0","0","Email","0"
"3165","2"," 2","1"," 3","2","4","2"," 1","4","1","0","0","0","1","0","Email","0"
"2765","2"," 8","1"," 1","1","1","2"," 1","1","1","0","0","0","0","0","Email","0"
"1546","2"," 3","1"," 3","5","4","3"," 3","1","1","0","0","0","1","0","Email","0"
"3309","5"," 5","1"," 5","3","5","2"," 1","3","3","0","0","0","0","0","Email","0"
"881","4","13","1"," 1","5","2","4"," 1","1","1","0","0","0","0","0","Email","0"
"3969","3"," 6","1"," 2","3","4","2"," 3","4","2","0","0","0","1","0","Ph","0"
"767","3"," 5","1"," 4","2","4","2"," 3","2","1","0","0","0","1","0","Email","0"
"1151","5"," 3","1"," 5","2","2","4"," 3","1","3","0","0","0","1","0","Email","0"
"4252","5"," 1","1"," 1","1","1","1"," 1","2","3","0","0","0","0","0","Email","0"
"2912","1","10","1"," 4","3","5","5"," 3","1","1","0","0","0","1","0","Email","0"
"1291","1"," 5","5"," 5","3","3","2"," 6","1","1","1","1","0","1","0","Email","0"
"428","5"," 2","4"," 1","4","4","4"," 3","2","1","1","1","0","0","0","Email","0"
"4824","4"," 5","5"," 4","3","3","4"," 3","3","3","1","1","0","0","0","Ph","0"
"1081","5","13","1"," 2","5","5","2"," 1","4","3","0","0","0","0","0","Ph","1"
"2650","4"," 3","4"," 1","1","1","1"," 6","2","3","1","0","0","1","1","Email","0"
"4859","3"," 4","4"," 1","1","1","1"," 1","4","1","0","0","0","0","0","Email","0"
"4820","2"," 6","1"," 2","3","5","3"," 6","4","2","0","1","0","1","0","Email","0"
"762","4"," 5","1"," 1","1","1","1"," 3","1","1","0","1","0","0","0","Email","0"
"143","1"," 3","1"," 1","4","3","4"," 3","1","2","0","1","0","0","0","Email","0"
"2433","5"," 2","1"," 2","2","4","5"," 3","1","3","0","1","0","0","0","Email","0"
"4562","3"," 5","5"," 4","3","4","4"," 8","2","3","1","1","1","1","0","Email","0"
"1215","5"," 7","1"," 1","3","4","4"," 1","2","1","0","0","0","0","0","Ph","0"
"1003","5"," 5","1"," 7","2","3","4"," 1","1","1","0","0","0","0","0","Email","0"
"4910","1"," 2","1"," 1","4","4","5"," 6","1","1","0","1","0","1","0","Email","0"
"3269","4","11","1"," 2","3","4","4"," 1","1","3","0","0","0","0","0","Ph","1"
"3067","2"," 2","4"," 2","4","5","2"," 6","1","3","1","1","0","1","0","Email","0"
"786","3","14","4"," 1","1","1","2"," 1","3","3","0","0","0","0","0","Ph","1"
"4760","2"," 6","1"," 1","1","1","1"," 3","3","3","0","0","0","1","0","Email","0"
"3023","4"," 5","1"," 3","4","4","3"," 3","3","2","0","0","0","1","0","Ph","0"
"1725","4"," 2","1"," 8","2","5","3"," 4","4","3","0","0","0","1","0","Email","0"
"1214","3"," 8","1"," 1","3","4","4"," 3","1","1","0","0","0","1","0","Email","0"
"4122","2"," 9","4"," 1","5","4","2"," 3","1","1","0","1","0","0","0","Email","0"
"348","2","12","1"," 2","4","4","2"," 8","4","1","0","1","1","1","0","Email","1"
"1654","4"," 1","1"," 3","4","4","3"," 3","4","1","0","0","0","1","0","Email","0"
"4248","4","11","5"," 1","1","1","1"," 3","2","3","1","1","0","0","0","Ph","1"
"3176","3"," 1","1"," 1","1","2","1"," 3","3","2","0","0","0","1","0","Ph","0"
"4689","1"," 5","1"," 1","4","4","5"," 3","1","1","0","0","0","1","0","Email","0"
"2688","4"," 4","1"," 1","2","4","3"," 3","1","1","0","0","0","1","0","Ph","0"
"1733","3"," 5","5"," 3","4","5","5"," 3","1","2","1","0","0","0","1","Email","0"
"3407","2"," 6","1"," 1","2","1","2"," 6","2","1","0","1","0","1","0","Ph","0"
"1825","2"," 8","5"," 1","2","2","4"," 1","2","1","1","0","0","1","0","Email","0"
"2241","2","13","5"," 2","3","5","3"," 1","3","2","1","0","0","0","0","Email","1"
"1967","1"," 8","4"," 2","4","2","3"," 3","4","2","0","0","0","1","0","Ph","0"
"4740","2","11","1"," 1","2","1","2"," 3","1","1","0","1","0","0","0","Email","0"
"3751","3"," 2","1"," 6","2","3","2"," 3","2","3","0","0","0","1","0","Email","0"
"1738","5"," 3","5"," 1","3","5","4"," 3","2","3","1","0","0","1","0","Ph","0"
"1806","5"," 2","1"," 1","3","5","3"," 3","1","1","0","0","0","1","0","Email","0"
"3448","4"," 6","1"," 1","4","5","3"," 3","2","1","0","0","0","1","0","Ph","0"
"1911","4"," 5","1"," 8","2","5","5"," 3","3","3","0","0","0","1","0","Email","0"
"3830","4"," 2","4"," 4","4","4","2"," 1","3","2","1","0","0","0","0","Email","0"
"239","1"," 4","1"," 1","1","1","1"," 1","4","2","0","0","0","0","0","Ph","0"
"2109","5"," 5","1"," 1","3","2","4"," 3","2","3","0","0","0","1","0","Email","0"
"3736","5"," 3","4"," 2","2","4","5","10","4","2","1","1","1","1","1","Email","0"
"448","5"," 4","1"," 2","4","3","5"," 4","3","3","0","0","0","1","0","Email","0"
"3840","3"," 1","1"," 1","5","2","3"," 4","4","1","0","0","0","1","0","Email","0"
"1491","4","12","5"," 1","1","1","2"," 3","3","3","1","0","0","1","0","Email","1"
"3032","1","10","1"," 1","1","1","1"," 3","2","3","0","1","0","0","0","Ph","1"
"4477","1"," 3","4"," 2","5","5","3"," 1","1","1","0","0","0","0","0","Email","0"
"1722","5"," 5","5"," 3","5","3","2"," 7","2","3","1","1","0","1","0","Email","0"
"4840","2"," 5","1"," 1","2","3","5"," 6","4","3","0","1","0","0","1","Email","0"
"4720","2"," 2","1"," 1","1","1","2"," 4","2","3","0","0","0","1","0","Ph","0"
"4772","3"," 2","1"," 1","1","1","1"," 1","4","1","0","0","0","0","0","Ph","0"
"1647","5","11","4"," 1","1","2","1"," 3","2","1","0","0","0","1","0","Ph","1"
"2938","4"," 5","1"," 4","2","3","3"," 1","2","3","0","0","0","1","0","Ph","0"
"1613","5"," 3","1"," 1","4","4","3"," 1","4","1","0","0","0","0","0","Email","0"
"1336","2"," 6","1"," 1","5","4","5"," 1","4","1","0","0","0","0","0","Ph","0"
"3792","1"," 1","1"," 3","3","2","5"," 3","4","2","0","0","0","1","0","Ph","0"
"116","5"," 6","1"," 1","1","2","1"," 4","3","2","0","0","0","1","0","Email","0"
"145","3"," 5","1"," 4","3","5","2"," 1","2","2","0","0","0","0","0","Email","0"
"492","4","12","1"," 5","2","5","4"," 6","1","1","0","1","0","1","0","Email","0"
"4540","1"," 5","4"," 1","1","1","1"," 3","4","2","0","0","0","1","0","Email","0"
"3952","5"," 3","1"," 1","1","1","2"," 3","3","3","0","0","0","1","0","Email","0"
"856","3"," 2","1"," 3","3","5","4"," 7","4","1","0","1","1","1","0","Ph","0"
"2300","1","13","1"," 1","2","4","2"," 8","2","1","0","1","1","1","0","Email","0"
"3484","4"," 2","1"," 2","2","5","3"," 3","2","3","0","0","0","1","0","Email","0"
"880","3","11","1"," 1","5","2","4"," 3","2","1","0","0","0","1","0","Email","0"
"53","1"," 5","5"," 3","5","3","5"," 1","1","1","1","0","0","0","0","Email","0"
"2034","4"," 2","1"," 1","1","1","2"," 3","2","3","0","0","0","1","0","Ph","0"
"204","4"," 4","4"," 4","4","4","2"," 1","2","2","1","0","0","0","0","Email","0"
"3261","3"," 8","1"," 1","5","4","2"," 3","4","3","0","0","0","1","0","Ph","1"
"3533","2","13","1"," 1","1","1","1"," 1","2","1","0","0","0","0","0","Email","0"
"4354","1"," 6","1"," 1","4","4","2"," 1","2","1","0","0","0","0","0","Email","0"
"3115","2"," 4","5"," 1","5","4","3"," 1","2","3","1","0","0","0","0","Email","0"
"783","3"," 7","4"," 6","3","4","4"," 1","2","1","0","0","0","0","0","Email","0"
"413","1"," 5","4"," 1","2","2","4"," 3","3","1","0","0","0","1","0","Email","0"
"2318","1"," 8","5"," 1","2","1","1"," 1","2","2","1","0","0","0","0","Ph","0"
"644","2"," 6","5"," 4","5","5","3"," 1","4","2","1","0","0","0","0","Email","0"
"813","1"," 3","1"," 3","5","4","2"," 3","2","1","0","1","0","0","0","Ph","0"
"3056","4"," 1","1"," 1","1","1","1"," 1","4","3","0","0","0","0","0","Email","0"
"4890","1"," 5","1"," 4","3","4","3"," 3","2","1","0","0","0","1","0","Email","0"
"1132","4"," 1","4"," 1","1","1","1"," 6","1","1","1","0","0","1","1","Ph","0"
"2349","2"," 1","1"," 3","5","3","2"," 3","1","2","0","0","0","1","0","Email","0"
"1691","1","13","1"," 1","1","1","1"," 3","1","1","0","0","0","1","0","Ph","0"
"4019","5"," 3","4"," 4","4","5","3"," 1","1","2","0","0","0","0","0","Ph","0"
"4153","2"," 2","1"," 2","5","5","2"," 3","4","3","0","1","0","0","0","Email","0"
"3306","2"," 3","1"," 2","3","2","3"," 4","4","1","0","0","0","1","0","Ph","0"
"395","5"," 4","1"," 1","1","1","1"," 1","2","1","0","0","0","0","0","Ph","0"
"3257","5"," 8","1"," 1","4","4","5"," 3","4","3","0","0","0","1","0","Ph","0"
"1149","5"," 1","1"," 6","2","2","4"," 4","2","1","0","0","0","1","0","Ph","0"
"3303","3"," 2","1"," 1","2","1","1"," 1","1","1","0","0","0","0","0","Ph","0"
"4768","2"," 1","1"," 1","1","1","1"," 3","1","3","0","0","0","1","0","Ph","0"
"135","4"," 7","1"," 2","5","3","3"," 1","3","2","0","0","0","0","0","Ph","0"
"2822","2"," 4","5"," 1","5","5","4"," 1","3","2","1","0","0","0","0","Email","0"
"4027","4"," 4","1"," 2","3","3","2"," 3","1","1","0","0","0","1","0","Email","0"
"4626","3"," 6","1"," 1","5","2","2"," 6","4","3","0","1","0","1","0","Ph","0"
"2648","1"," 8","5"," 3","3","3","4"," 3","2","1","1","0","0","1","0","Ph","0"
"1409","3"," 1","1"," 2","5","3","3"," 1","3","1","0","0","0","0","0","Email","0"
"1635","4"," 5","1"," 1","2","1","1"," 6","2","3","0","0","0","1","1","Ph","0"
"2363","3"," 5","1"," 3","5","2","4"," 6","3","1","0","1","0","1","0","Email","0"
"3279","5"," 4","1"," 2","2","5","5"," 4","1","2","0","1","0","1","0","Email","0"
"4598","4"," 5","5"," 1","3","4","5"," 1","4","3","1","0","0","0","0","Ph","0"
"4597","3"," 2","4"," 1","3","4","5"," 3","1","3","0","0","0","1","0","Email","0"
"2861","5"," 8","5"," 1","2","1","2"," 3","3","1","1","0","0","1","0","Email","0"
"566","1"," 2","1"," 1","1","2","1"," 1","3","1","0","0","0","0","0","Ph","0"
"3653","1"," 4","1"," 1","1","1","2"," 8","4","1","0","1","1","1","0","Email","0"
"1380","4"," 4","1"," 4","4","4","5"," 3","1","3","0","0","0","1","0","Email","0"
"4516","2"," 1","1"," 1","1","1","1"," 3","1","3","0","1","0","0","0","Ph","0"
"617","5"," 3","4"," 2","4","4","2"," 4","2","3","1","0","0","1","0","Email","0"
"2028","3"," 6","1"," 1","3","5","5"," 6","1","1","0","1","0","1","0","Email","0"
"415","2"," 3","5"," 1","1","1","1"," 3","4","2","1","0","0","1","0","Email","0"
"1247","3"," 6","1"," 1","1","5","4"," 3","1","2","0","0","0","1","0","Ph","0"
"1354","4"," 6","1"," 2","2","1","4"," 6","1","2","0","1","0","1","0","Email","0"
"1868","1"," 5","4"," 1","2","3","2"," 3","3","2","1","0","0","1","0","Ph","0"
"753","2"," 7","1"," 3","4","3","1"," 8","4","1","0","1","1","1","0","Email","0"
"3513","5"," 6","5"," 1","5","3","2"," 1","2","3","1","0","0","0","0","Email","0"
"496","3"," 6","1"," 3","4","4","2"," 3","4","3","0","0","0","1","0","Ph","0"
"2569","3"," 1","4"," 2","2","2","4"," 3","3","2","1","0","0","1","0","Email","0"
"469","1"," 6","1"," 3","2","4","5"," 1","3","2","0","0","0","0","0","Ph","0"
"265","3"," 2","4"," 4","4","3","4"," 4","4","3","1","0","0","0","1","Email","0"
"2673","5","10","1"," 3","4","4","5"," 3","2","3","0","0","0","1","0","Email","1"
"899","4"," 2","4"," 2","5","5","3"," 3","4","1","0","0","0","1","0","Ph","0"
"3704","3"," 4","5"," 2","4","3","5"," 3","2","3","1","1","0","0","0","Email","0"
"4148","3"," 5","1"," 1","1","1","1"," 6","4","3","0","1","0","1","0","Ph","0"
"3432","5"," 1","1"," 1","5","5","5","10","2","3","0","1","1","1","1","Ph","0"
"477","3","10","1"," 6","4","4","5"," 1","2","1","0","1","0","0","0","Ph","0"
"432","4"," 2","5"," 1","5","4","2"," 6","4","1","1","1","0","1","0","Email","0"
"446","3"," 5","1"," 1","1","1","1"," 1","1","3","0","0","0","0","0","Email","0"
"1535","1"," 1","5"," 1","1","1","1"," 1","3","3","1","0","0","0","0","Email","0"
"4640","3"," 4","1"," 1","1","1","1"," 1","2","1","0","0","0","0","0","Email","0"
"4335","3"," 2","5"," 2","5","5","3"," 7","3","1","1","1","0","1","0","Email","0"
"1334","4"," 3","1"," 2","3","3","1"," 1","4","3","0","0","0","0","0","Email","0"
"166","1"," 1","1"," 3","4","4","2"," 1","3","2","0","0","0","0","0","Email","0"
"17","2"," 9","5"," 2","3","4","5"," 1","4","3","1","0","0","0","0","Ph","1"
"661","5","13","1"," 2","3","5","5"," 1","3","2","0","0","0","0","0","Ph","1"
"4711","2"," 4","1"," 1","5","3","4"," 1","1","3","0","0","0","0","0","Email","0"
"4496","1"," 1","1"," 1","1","1","1"," 3","2","1","0","1","0","0","0","Email","0"
"1781","1"," 5","1"," 2","5","5","3"," 3","2","1","0","0","0","1","0","Email","0"
"3132","4"," 7","1"," 1","1","1","2"," 3","1","1","0","0","0","1","0","Email","0"
"2949","4"," 3","5"," 1","1","1","1"," 4","2","3","1","0","0","1","0","Ph","0"
"569","3","11","5"," 3","3","1","3"," 6","3","2","1","0","1","0","1","Ph","1"
"2238","4"," 5","5"," 1","1","2","2"," 6","3","2","1","1","0","1","0","Email","0"
"720","3"," 3","1"," 2","2","4","5"," 3","1","3","0","0","0","1","0","Email","0"
"3250","5"," 6","4"," 1","4","4","2"," 3","1","3","0","0","0","1","0","Email","0"
"11","5"," 7","1"," 2","4","5","3"," 1","4","3","0","0","0","0","0","Ph","0"
"2959","4"," 2","4"," 2","3","5","2"," 3","2","3","1","1","0","0","0","Email","0"
"1299","2"," 3","1"," 3","5","4","3"," 1","3","3","0","0","0","0","0","Ph","0"
"2958","2"," 5","1"," 2","3","5","2"," 3","3","1","0","0","0","1","0","Email","0"
"583","2"," 8","5"," 4","2","5","5"," 3","1","1","1","0","0","1","0","Email","0"
"331","1"," 5","1"," 1","1","1","1"," 1","3","1","0","0","0","0","0","Email","0"
"743","3","11","1"," 1","2","2","3"," 6","2","1","0","0","0","1","1","Email","0"
"3973","1"," 1","1"," 2","5","4","2"," 1","4","3","0","0","0","0","0","Email","0"
"3162","4"," 4","5"," 5","2","2","2"," 1","1","2","1","0","0","0","0","Email","0"
"1232","4"," 4","4"," 1","1","1","1"," 1","4","3","0","0","0","0","0","Email","0"
"2157","2"," 5","5"," 3","2","3","1"," 3","4","1","1","0","0","1","0","Email","0"
"1698","4"," 8","1"," 1","5","2","5"," 3","2","1","0","1","0","0","0","Ph","0"
"1707","1","14","5"," 1","1","2","1"," 3","1","1","1","0","0","1","0","Ph","0"
"1743","1"," 1","4"," 1","1","1","1"," 3","4","2","1","1","0","0","0","Ph","0"
"659","2","11","1"," 2","3","5","5"," 3","2","1","0","0","0","1","0","Email","0"
"4700","5"," 4","1"," 1","1","1","1"," 1","3","1","0","0","0","0","0","Email","0"
"3311","5","11","4"," 1","1","2","1"," 3","3","3","0","1","0","0","0","Ph","1"
"1807","1"," 1","1"," 1","1","2","1"," 1","4","3","0","0","0","0","0","Ph","0"
"2806","4","13","5"," 9","2","5","2"," 8","3","3","1","1","1","1","0","Ph","1"
"3988","3"," 6","1"," 1","1","1","1"," 1","4","3","0","0","0","0","0","Email","0"
"2196","2"," 5","1"," 1","4","3","2"," 1","2","1","0","0","0","0","0","Email","0"
"1282","2"," 8","1"," 6","5","2","3"," 3","4","2","0","1","0","0","0","Ph","1"
"515","4"," 6","1"," 1","3","2","5"," 1","3","2","0","0","0","0","0","Ph","0"
"3891","1"," 4","1"," 5","2","2","4"," 3","3","2","0","0","0","1","0","Ph","0"
"2244","2"," 3","5"," 2","5","2","5"," 3","3","2","1","0","0","1","0","Email","0"
"2704","1"," 5","5"," 4","5","4","2"," 1","3","2","1","0","0","0","0","Email","0"
"4759","2"," 6","1"," 8","4","4","4"," 3","4","3","0","1","0","0","0","Ph","0"
"2398","2","10","1"," 1","1","2","2"," 1","4","1","0","0","0","0","0","Ph","1"
"588","1"," 9","1"," 5","2","5","4"," 1","1","1","0","0","0","0","0","Email","0"
"146","5"," 9","1"," 4","3","5","2"," 3","1","1","0","1","0","0","0","Email","0"
"3318","4","12","1"," 2","3","2","3"," 3","1","2","0","0","0","1","0","Email","1"
"1734","5"," 3","4"," 3","4","5","4"," 6","1","2","1","1","0","1","0","Ph","0"
"284","3"," 5","1"," 2","5","4","5"," 3","3","3","0","0","0","1","0","Email","0"
"2790","4"," 2","1"," 1","3","3","2"," 1","2","2","0","0","0","0","0","Email","0"
"3634","5"," 3","5"," 3","3","4","5"," 1","4","1","1","0","0","0","0","Email","0"
"2702","2"," 9","1"," 1","1","1","2"," 8","3","3","0","1","1","1","0","Ph","1"
"375","1"," 6","1"," 1","1","2","2"," 3","3","3","0","0","0","1","0","Email","0"
"1942","4"," 4","5"," 1","2","1","2"," 3","1","3","1","0","0","1","0","Ph","0"
"2297","2","11","1"," 4","5","4","3"," 4","1","1","0","1","0","0","0","Email","0"
"4241","4"," 6","1"," 2","2","3","3"," 1","1","3","0","0","0","0","0","Email","0"
"4369","2"," 4","1"," 2","5","4","5"," 3","1","3","0","0","0","1","0","Email","0"
"339","2"," 6","1"," 1","1","2","1"," 1","4","2","0","0","0","0","0","Email","0"
"2491","5"," 2","5"," 2","3","5","4"," 1","3","2","1","0","0","0","0","Email","0"
"4430","5"," 5","1"," 1","4","4","3"," 1","2","3","0","0","0","0","0","Ph","0"
"3466","4"," 1","1"," 1","1","2","1"," 1","1","1","0","0","0","0","0","Email","0"
"4129","4"," 2","1"," 3","5","3","3"," 1","1","2","0","0","0","0","0","Email","0"
"31","5"," 2","5"," 1","3","4","3"," 3","1","3","1","0","0","1","0","Ph","0"
"4683","2"," 2","1"," 2","3","3","5"," 1","2","3","0","0","0","0","0","Email","0"
"788","1"," 2","1"," 1","5","3","5"," 3","4","2","0","0","0","1","0","Email","0"
"4240","2"," 4","1"," 1","1","2","1"," 3","3","3","0","0","0","1","0","Ph","0"
"2724","4"," 3","1"," 1","4","4","3"," 3","2","1","0","0","0","0","1","Email","0"
"4314","5"," 4","1"," 1","5","3","4"," 6","4","1","0","1","0","1","0","Email","0"
"2663","5"," 8","5"," 3","4","3","3"," 3","1","1","1","0","0","1","0","Ph","0"
"1764","3"," 9","4"," 4","4","5","2"," 1","4","1","1","0","0","0","0","Email","1"
"1167","2"," 7","1"," 1","2","3","5"," 3","3","2","0","1","0","0","0","Email","0"
"4201","4"," 1","4"," 4","3","5","4"," 3","1","2","1","0","0","1","0","Ph","0"
"2235","2"," 6","5"," 5","2","5","5"," 4","4","3","1","0","0","0","1","Email","0"
"1519","2"," 7","1"," 1","1","1","1"," 3","1","3","0","0","0","1","0","Email","0"
"1148","3"," 1","1"," 1","1","2","1"," 7","2","3","0","0","0","1","1","Email","0"
"2809","1"," 3","5"," 1","1","2","1"," 1","3","3","1","0","0","0","0","Email","0"
"3102","5"," 3","1"," 1","2","5","3"," 7","3","3","0","0","0","1","1","Email","0"
"2984","3","11","1"," 1","4","5","5"," 3","2","1","0","0","0","0","1","Email","0"
"2025","5"," 6","5"," 1","3","3","4","10","2","1","1","1","1","1","1","Email","0"
"2114","2"," 3","1"," 1","2","2","1"," 1","3","3","0","0","0","0","0","Ph","0"
"315","1"," 3","1"," 1","2","2","1"," 3","3","3","0","0","0","1","0","Ph","0"
"1349","4"," 1","1"," 3","3","5","4"," 6","1","3","0","1","0","1","0","Email","0"
"1863","1"," 8","1"," 3","5","4","2"," 6","1","1","0","1","0","1","0","Email","0"
"4940","1"," 4","1"," 2","4","3","5"," 3","4","3","0","0","0","1","0","Email","0"
"2872","3"," 8","1"," 5","4","4","2"," 3","4","2","0","0","0","1","0","Ph","1"
"4305","1"," 7","1"," 8","4","5","2"," 6","2","1","0","0","0","1","1","Email","0"
