ID,age,exp,inc,mortgage,ccAvg,MaxCC,MinCC,sdCC,usage,family,edu,mortS,cc,cd,online,securities,infoReq,loan
2351,48.79394295,28,22,0,61.8029922,12.40944549,3.834174009,39.52744274,0.333333333,2,1,0,1,0,1,0,Email,0
2352,49.55731479,31,74,0,2.114151834,0.408408046,0.117756674,1.145810396,0.5,2,3,0,1,0,1,0,Email,0
2353,46,19,59,0,31.4604706,52.01118687,15.79769881,5.028755176,0,3,2,0,0,0,0,0,Email,0
2354,61,36,12,0,32.84777939,54.31953597,16.54846764,5.178409023,0.5,4,2,0,1,0,1,0,Ph,0
2355,35,9,8,0,30.40850299,49.72911197,15.20647358,4.865951316,0.25,1,2,0,0,0,1,0,Email,0
2356,56,31,74,55.30702658,0.782976971,1.59872721,0.421120523,0.111351795,0.5,3,3,0,1,0,1,0,Ph,0
2357,31,5,184,0,78.25344135,15.90247421,12.89601776,21.51915374,0.75,4,2,0,1,1,1,0,Ph,1
2358,44,19,73.4823493,0,81.30280048,16.65776457,13.60565886,22.61206852,0,4,2,0,0,0,0,0,Email,0
2359,53,27,63,0,74.48700359,15.27928046,12.47386329,21.01199963,0.5,2,3,0,0,0,1,1,Ph,0
2360,36,12,123,0,2.061040379,0.506662647,0.389649879,0.540123547,0.75,2,2,0,1,1,1,0,Email,1
2361,27,14.62091441,85,57.93941571,26.97938728,5.016707733,18.94204879,35.04553981,0,2,3,0,0,0,0,0,Email,0
2362,36,12,109,0,28.34582185,5.246224489,19.83856002,36.43767868,0.666666667,3,3,0,0,1,1,0,Ph,1
2363,43.59291779,15,31,0,25.89790723,4.815991554,18.08536628,33.3270475,0.25,1,3,0,0,0,1,0,Email,0
2364,39,13,61,90,0.849974723,0.149118706,0.58581753,0.911012369,0.333333333,2,1,1,0,0,1,0,Email,0
2365,59,35,88,0,12.94888802,1.989948363,18.03940224,20.0227528,0.25,2,1,0,1,0,0,0,Ph,0
2366,43,18,22,0,13.52018656,2.093456394,18.89927778,20.97172897,0,2,2,0,0,0,0,0,Email,0
2367,30,4,63,0,12.37072627,1.901965723,17.20109839,19.07610939,0.5,4,2,0,0,0,1,1,Ph,0
2368,26,1,73.49772631,0,0.382604291,0.069142128,0.598093867,0.601890193,0.5,4,1,0,1,0,1,0,Email,0
2369,48,22,78,0,26.58046223,35.46105573,4.971707285,28.75308138,0.5,3,1,0,1,0,1,0,Email,0
2370,50,24,45,93,27.26245116,36.73160921,5.215127882,30.41321836,0.25,4,1,1,0,0,1,0,Email,0
2371,33,7,51,0,25.35328174,33.53456429,4.76177773,27.60544787,0.25,4,3,0,1,0,0,0,Email,0
2372,32,6,111,0,0.670838839,1.015085687,0.159317347,0.941329437,0,2,3,0,0,0,0,0,Email,0
2373,34,10,45,153,27.65129661,78.66656932,4.933468434,47.21984271,0.5,3,1,1,1,0,1,0,Ph,0
2374,40.97449324,9,184,0,29.26561645,81.77695016,5.163707062,49.30033688,0,2,2,0,0,0,0,0,Ph,1
2375,32,5,41,112,26.72870187,74.87258784,4.801887229,45.30650736,0.5,2,2,1,0,0,1,1,Email,0
2376,55,30,69,55.30702658,0.941873473,2.432948178,0.120926035,1.34667723,1,4,3,1,1,1,1,1,Email,0
2377,58,33,23,0,1.002104668,2.001798354,5.959899025,97.90297126,0,3,1,0,0,0,0,0,Email,0
2378,47,23,160,0,1.046525446,2.099856331,6.144375043,101.5157104,0,2,1,0,0,0,0,0,Email,0
2379,39.72820826,5,61,251,0.96496989,1.900792215,5.712002613,94.49102497,0.75,1,2,1,0,1,1,1,Email,0
2380,42,18,110,182,0.023159051,0.065662685,0.125424566,2.533630973,0.25,2,1,1,0,0,1,0,Email,0
2381,40,16,50,0,24.18289221,28.06200061,20.00859941,54.43187219,0,2,3,0,0,0,0,0,Email,0
2382,33,9,49,0,25.1946008,29.3989394,20.89515217,56.13925451,0.333333333,1,2,0,0,0,1,0,Email,0
2383,46,20,185,428,23.15644354,26.69337061,19.39164972,52.21702402,0.25,4,2,1,1,0,0,0,Ph,1
2384,63,39,52,0,0.775582977,0.923913577,0.543922396,1.393256226,0.5,2,1,0,1,0,1,0,Ph,0
2385,62,37,53,53.89683207,45.92629304,1.990806136,15.02046209,6.022866916,0.25,2,1,0,0,0,1,0,Email,0
2386,43,17,125,0,48.24312636,2.088170578,15.54960569,6.295000048,0,4,2,0,0,0,0,0,Ph,1
2387,31,5,72,0,44.52328955,1.900825057,14.27911957,5.740425669,0.25,3,1,0,0,0,1,0,Email,0
2388,28,2,51,0,1.371119052,0.064534046,0.337787139,0.209273619,0,4,3,0,0,0,0,0,Email,0
2389,64,39,23,0,89.78706071,33.29649079,28.21375369,2.990915337,0,3,1,0,0,0,0,0,Ph,0
2390,27,1,41,0,94.2758147,34.55863247,29.12610549,3.148975185,0.25,1,3,0,1,0,0,0,Email,0
2391,33,9,41,108,86.88530176,31.47086852,26.73716414,2.865451782,0.25,3,1,1,0,0,1,0,Email,0
2392,39,12,138,0,2.445470408,0.958914974,0.82900884,0.0981804,0.25,1,2,0,0,0,1,0,Email,1
2393,44,20,138,0,3.033350983,15.97916703,1.994847807,35.57766586,0.25,2,1,0,1,0,0,0,Email,0
2394,53,28,14,0,3.145534778,16.79023406,2.034632005,36.65533027,0.5,4,1,0,1,0,1,0,Email,0
2395,42,18,102.5698138,505,2.872886831,15.21966983,1.952384618,33.28323123,0,2,1,1,0,0,0,0,Email,0
2396,44,17,25,0,0.092149254,0.537778064,0.029828722,1.065197796,0.25,3,2,0,1,0,0,0,Ph,0
2397,34,10,43,142,31.45731197,20.05867378,32.26104873,12.88859341,0.25,1,1,1,1,0,0,0,Email,0
2398,47,22,93,309,32.77875836,20.94258203,33.51396817,13.57973457,0.25,1,2,1,0,0,1,0,Ph,0
2399,53,29,90,217,30.40167279,19.03366381,30.44030958,12.47045609,0.666666667,2,1,1,1,0,0,1,Email,0
2400,62,36,41,154,0.86810173,0.632831816,0.957031818,0.410401581,0.5,2,3,1,0,0,1,1,Email,0
2401,61,36,169,106,5.922211064,3.999779021,49.58222586,44.63377855,0.75,2,3,1,1,1,1,0,Ph,1
2402,42,17,63,0,6.201419812,4.155665856,51.620586,46.35082875,0.25,3,3,0,0,0,1,0,Email,0
2403,48,21,69.87943628,95,5.754149973,3.843348119,47.5835225,43.28347154,0,3,2,1,0,0,0,0,Email,0
2404,38,13,140,0,0.18665642,0.114670588,1.426577885,0.987036326,0,4,1,0,0,0,0,0,Ph,1
2405,41,15,75,0,18.00523075,28.25243202,36.89774232,26.44780038,0.25,1,3,0,0,0,1,0,Ph,0
2406,57,32,13,78,18.69488894,29.28962442,38.8140225,27.2365553,0.5,4,1,1,0,0,1,0,Email,0
2407,31,7,10,81,17.20720755,26.71400627,35.42061059,25.51623964,0.25,1,3,1,0,0,1,0,Ph,0
2408,39,15,100,63.31885576,0.443692145,0.878894858,1.393077736,0.619399574,0.25,1,2,0,0,0,1,0,Ph,0
2409,48,22,85,203,6.963437863,24.08943065,11.9982809,34.20152741,0.25,3,1,1,0,0,1,0,Ph,0
2410,55,31,73,219,7.316063566,24.99425496,12.56274541,35.21601426,0.25,3,1,1,0,0,1,0,Ph,0
2411,29,4,73.49772631,0,6.708083539,22.9917041,11.40120855,32.41361529,0.25,2,1,0,1,0,0,0,Email,0
2412,47,22,65,0,0.19717832,0.668625935,0.443454597,0.842300474,0.25,3,2,0,0,0,1,0,Ph,0
2413,61,36,59,148,5.965248968,33.33778699,17.98078243,6.012002846,0,1,1,1,0,0,0,0,Email,0
2414,60,34,73.0945247,0,6.193689076,34.61955964,18.59172155,6.29943023,0,1,1,0,0,0,0,0,Email,0
2415,34,10,134,63.01786918,5.738679412,31.50927916,17.37697443,5.737322194,0,1,1,0,0,0,0,0,Ph,0
2416,45,21,11,106,0.15008818,1.062428004,0.423952738,0.197107866,0.5,4,1,1,1,0,1,0,Email,0
2417,60,35,32,80,27.30150689,12.96998042,27.50501113,72.80690608,0.25,1,3,1,0,0,1,0,Email,0
2418,39.72820826,0,53,0,28.8116981,13.53241378,28.31058691,75.9266123,0.5,2,3,0,1,0,1,0,Ph,0
2419,41,17,28,0,26.60383086,12.37406173,26.5009994,70.14545912,0.25,1,1,0,1,0,0,0,Email,0
2420,63,37,44,0,0.796459047,0.420983864,0.658712338,2.201321325,0.25,3,3,0,0,0,1,0,Email,0
2421,63,39,40,118,2.971959813,9.045338142,3.963465288,9.986938654,0.25,2,1,1,1,0,0,0,Email,0
2422,43,19,40,0,3.107280541,9.428319258,4.192503217,10.41784324,0.25,3,2,0,0,0,1,0,Email,0
2423,58,32,163,400,2.852263583,8.573278944,3.815267187,9.504863861,0,2,1,1,0,0,0,0,Email,0
2424,50,25,82,0,0.096067857,0.323127498,0.110557539,0.269643756,0,1,3,0,0,0,1,0,Ph,0
2425,42.03462788,12,89,0,11.98693524,13.0682499,1.99487915,8.897561129,0,4,2,0,0,0,0,0,Ph,0
2426,54,30,73.04536278,0,12.58485053,13.62550465,2.083227794,9.438737695,0.5,4,1,0,1,0,1,0,Email,0
2427,61,36,55,197,11.50521383,12.47312666,1.905825839,8.614957373,0,3,3,1,0,0,0,0,Ph,0
2428,29,14.62091441,34,0,0.380625094,0.369969029,0.06731287,0.279799175,0.25,4,2,0,0,0,1,0,Email,0
2429,39,12,108,62.80691474,1.99083018,10.95333479,22.05103402,80.00371386,0.25,4,2,0,1,0,0,0,Ph,1
2430,33,7,58,0,2.083392642,11.51616228,23.04822814,82.49785438,0.5,4,2,0,1,0,1,0,Email,0
2431,23,-1,73,0,1.905032164,10.47894126,20.95283076,77.0214811,0.25,4,1,0,0,0,1,0,Ph,0
2432,56,31,54,0,0.052929393,0.408355648,0.546686616,1.900122202,0,1,1,0,0,0,0,0,Email,0
2433,49.02011208,30,45,0,21.87796969,36.74634376,12.97426512,25.94150614,0.25,4,2,0,1,0,0,0,Email,0
2434,37,11,123,0,22.7249488,38.12367464,13.46819904,26.78248297,0.75,1,2,0,0,1,1,1,Ph,1
2435,38,12,93,267,21.09421751,35.48342321,12.35482754,25.014541,0.25,1,1,1,0,0,1,0,Ph,0
2436,34,9,102,0,0.595169565,0.9782793,0.409259277,0.552066623,0.25,4,2,0,0,0,1,0,Email,0
2437,53,29,39,53.10194669,18.7125924,5.007486622,27.89838446,37.12472987,0.25,3,1,0,0,0,1,0,Email,0
2438,65,40,114,0,19.70967033,5.21111001,29.00592839,38.59961958,0.25,4,2,0,1,0,0,0,Email,0
2439,62,37,29,0,18.05926404,4.781448074,26.87558578,35.66591592,0.25,1,3,0,1,0,0,0,Email,0
2440,51,25,30,144,0.606295268,0.163663178,0.666116514,1.027609752,0.25,3,2,1,1,0,0,0,Ph,0
2441,31,5,22,0,23.80554638,64.49011376,4.013334767,14.14537437,0,1,3,0,0,0,0,0,Ph,0
2442,64,38,70.88735211,186,24.91893331,67.91215987,4.194113366,14.66910632,0.5,2,1,1,1,0,1,0,Ph,0
2443,39,15,41,0,22.9677737,61.93162203,3.820612172,13.49408183,0,2,1,0,0,0,0,0,Ph,0
2444,28,3,161,422,0.679443908,2.321172844,0.155680475,0.329056347,0.75,4,3,1,1,1,1,0,Ph,1
2445,60,35,38,0,23.92398717,38.05437345,6.990752641,25.7664554,0.5,3,2,0,1,0,1,0,Email,0
2446,47,23,25,0,24.96205357,39.75487914,7.2969703,27.14034775,0.25,1,3,0,0,0,1,0,Ph,0
2447,25,1,70,218,22.856137,36.29028983,6.784753875,24.80446194,0.25,4,1,1,0,0,1,0,Email,0
2448,44,19,201,0,0.747872336,1.240256004,0.174746857,0.751827142,0.5,2,1,0,1,0,1,0,Ph,0
2449,51,26,42,0,16.00277349,49.0707194,41.64840827,13.85030806,0.5,1,3,0,1,0,1,0,Email,0
2450,31,7,64,55.09302164,16.70282453,50.39898085,42.45218706,14.48810721,0.25,1,1,0,0,0,1,0,Email,0
2451,32,7,28,0,15.29907077,46.55719148,39.8669981,13.30553086,0,4,3,0,0,0,0,0,Email,0
2452,51,25,119,208,0.435962079,1.452691598,0.646617672,0.395065858,0.5,1,1,1,1,0,1,0,Ph,0
2453,25,1,28,0,11.94913676,15.02628166,27.05293444,4.001459278,0.25,1,3,0,0,0,1,0,Ph,0
2454,43,18.49063156,60,0,12.56176596,15.62882258,28.18571634,4.199863439,0.25,3,3,0,0,0,1,0,Ph,0
2455,54,29,23,0,11.50428018,14.29718016,25.65773206,3.820963825,0,1,2,0,0,0,0,0,Ph,0
2456,34,8,164,0,0.369001727,0.47359834,0.825393832,0.118869375,0.25,4,3,0,0,0,1,0,Email,1
2457,54,30,39,0,103.4603141,36.933443,25.7666469,29.03987655,0,2,1,0,0,0,0,0,Email,0
2458,42,17,69.86849029,85,107.3697177,38.42569194,26.98138383,30.18845216,0.5,2,1,1,1,0,1,0,Email,0
2459,46,20,72,0,98.57851991,35.16816581,24.86884807,27.95132183,0.5,2,3,0,1,0,1,0,Email,0
2460,62,37,41,0,3.229303957,1.058215103,0.680524603,0.662519246,0.5,3,3,0,1,0,1,0,Email,0
2461,39.72820826,5,32,130,90.77902956,23.85350967,2.988270455,31.56976246,0.25,2,2,1,0,0,1,0,Email,0
2462,30,5,69,0,93.40502118,24.91041833,3.12298955,33.38096028,0.25,1,2,0,0,0,1,0,Email,0
2463,52,28,23,0,88.35063474,23.04659446,2.876032232,30.55565971,0.25,3,1,0,0,0,1,0,Email,0
2464,35,9,44,0,1.717789571,0.613261434,0.088079115,0.82329729,0.25,4,3,0,0,0,1,0,Ph,0
2465,60,36,32,165,18.0170178,33.08811421,1.994958039,13.86306343,0.25,3,2,1,0,0,1,0,Ph,0
2466,58,34,69.48066569,123,18.73418143,34.29567029,2.099594909,14.36803068,0.25,2,1,1,0,0,1,0,Email,0
2467,24,14.62091441,80,0,17.15814266,31.61417752,1.906886286,13.50011785,0,2,1,0,0,0,0,0,Email,0
2468,40,16,83,230,0.508924033,0.904517609,0.060479729,0.285616181,0.666666667,1,1,1,0,0,1,1,Email,0
2469,49,23,133,0,32.60681739,5.034273872,6.029629872,50.81560241,0.5,1,1,0,1,0,1,0,Ph,0
2470,43,18.49063156,89,307,34.23839506,5.23469975,6.299760622,52.75938161,0.25,1,2,1,1,0,0,0,Email,0
2471,33,7,81,187,31.58265056,4.79685383,5.754380394,48.6032389,0.75,2,3,1,1,1,1,0,Ph,0
2472,36,11,44,85,0.810964406,0.136461234,0.227668067,1.324123182,0.25,2,2,1,0,0,1,0,Email,0
2473,62,36,119,63.472683,8.92213448,70.23603031,10.95997614,12.79588383,0,2,1,0,0,0,0,0,Ph,0
2474,57,32,39,147,9.385979134,74.06325871,11.40539628,13.49675848,0,4,1,1,0,0,0,0,Ph,0
2475,64,38,40,0,8.559538841,67.4669224,10.73540502,12.35679869,0,4,3,0,0,0,0,0,Ph,0
2476,52,26,79,183,0.313426001,2.008010013,0.210296552,0.342593839,0,3,1,1,0,0,0,0,Ph,0
2477,54,28,30,0,39.0632439,25.75841314,12.08963224,5.046745075,0.25,4,2,0,0,0,1,0,Ph,0
2478,40,14,179,0,40.72625349,26.90275088,12.58718204,5.204031261,0.25,1,3,0,0,0,1,0,Ph,1
2479,30,5,178,0,37.35848347,24.76103297,11.42126039,4.800395987,0,2,1,0,0,0,0,0,Ph,0
2480,55,30,82,0,1.181818385,0.694578599,0.416022135,0.135670377,0.25,4,2,0,0,0,1,0,Email,0
2481,39,13,50,0,37.71214442,53.03981864,22.26279208,4.989610733,0,2,2,0,0,0,0,0,Ph,0
2482,55,30,64,0,39.62304314,55.15574424,22.99088971,5.160324477,0,2,2,0,0,0,0,0,Email,0
2483,28,4,129,0,36.28169817,50.6624144,21.13904413,4.824580239,0.25,1,1,0,1,0,0,0,Email,0
2484,44,18,68,0,1.305336853,1.555057454,0.685297282,0.122573876,0.25,4,1,0,0,0,0,1,Email,0
2485,46,21,30,112,23.81357009,24.29297943,5.033137378,7.015711066,0.25,1,3,1,0,0,0,1,Email,0
2486,61,36,48,0,25.02646841,25.15687829,5.178910374,7.320884361,0.25,3,1,0,1,0,0,0,Email,0
2487,61,36,130,257,22.93830854,22.88697873,4.754392738,6.65056814,0,1,1,1,0,0,0,0,Email,0
2488,45,20,40,0,0.633827816,0.791766217,0.121411612,0.238222536,0.5,1,3,0,0,0,1,1,Ph,0
2489,38,14,105,0,24.46642223,14.00639383,6.946467555,31.04837597,0.25,2,1,0,0,0,1,0,Ph,0
2490,29,3,41,0,25.33539533,14.51091145,7.307918926,32.38135291,0.25,4,1,0,0,0,1,0,Email,0
2491,52,28,168,118,23.81379987,13.52863831,6.670910942,29.51056003,0.25,3,3,1,0,0,1,0,Ph,1
2492,42.03462788,14,80,0,0.535610229,0.326533042,0.235422813,0.986477978,0.25,2,1,0,0,0,1,0,Email,0
2493,28,3,134,0,4.001542649,8.942333278,13.03486856,55.45888791,0.25,2,1,0,0,0,1,0,Email,0
2494,34,9,73.4823493,0,4.122526237,9.434184633,13.52842584,57.73663814,0,1,3,0,0,0,0,0,Ph,0
2495,35,9,63,0,3.854148309,8.551061605,12.43032595,53.43318278,0.25,2,1,0,0,0,1,0,Email,0
2496,46,22,70,212,0.075547415,0.291362993,0.345399424,1.614384255,0.25,4,1,1,1,0,0,0,Email,0
2497,63,37,32,141,21.15959739,11.84961888,37.41269219,29.9940856,0,3,2,1,0,0,0,0,Email,0
2498,33,9,14,114,21.92300614,12.24221266,38.61594267,30.98965068,0,3,3,1,0,0,1,0,Email,0
2499,38,14,111,326,20.16546758,11.41860262,35.71773522,28.95831704,0,2,1,1,0,0,0,0,Ph,0
2500,53,27,38,144,0.566552796,0.291070824,0.954521411,0.734001984,0.666666667,4,2,1,0,0,1,1,Email,0
2501,28,2,121,62.6387456,13.02803283,31.95636089,2.995795665,26.28913025,0.25,2,1,0,0,0,1,0,Email,0
2502,44,18,90,0,13.57150102,33.47358964,3.111508325,27.08304872,0.25,4,1,0,0,0,1,0,Email,0
2503,58,31,178,0,12.43222678,30.43890984,2.87161238,24.77580884,0.25,2,2,0,0,0,1,0,Email,1
2504,38,14,20,79,0.426923337,1.103226514,0.079917917,0.744629789,0.333333333,4,2,1,1,0,1,0,Ph,0
2505,48,24,61,229,3.035380997,38.13144766,9.03410618,39.28755998,0.25,2,1,1,1,0,0,0,Email,0
2506,39.98656829,7,43,0,3.119455495,39.78734566,9.409205522,40.87302897,0,4,1,0,0,0,0,0,Email,0
2507,66,42,39,0,2.935246647,36.33329239,8.560190842,37.34059686,0.5,1,2,0,1,0,1,0,Email,0
2508,59,34,60,234,0.053516187,1.157818269,0.308639808,1.330420516,0.5,1,1,1,1,0,1,0,Email,0
2509,40,15,63,0,27.06314072,33.57200949,2.977201242,34.61707968,0.5,3,1,0,0,0,1,1,Email,0
2510,36,11,8,81,27.96429325,35.25365335,3.12770171,36.46057888,0.25,4,3,1,1,0,0,0,Ph,0
2511,62,38,73.04536278,0,25.92704861,32.38506842,2.866972999,33.27263735,0.5,4,1,0,1,0,1,0,Email,0
2512,51,27,92,62.74392674,0.547948826,0.955626682,0.081207006,1.077339143,0.75,4,1,0,1,1,1,0,Ph,1
2513,58,32,111,298,16.1003816,11.04141528,23.9499237,14.9245165,0.25,2,1,1,0,0,1,0,Ph,0
2514,52,26,71,0,16.7053828,11.5182299,24.9733426,15.69485018,0,1,3,0,0,0,0,0,Email,0
2515,43.59291779,16,25,91,15.2219259,10.47841391,22.84390788,14.27505635,0.25,2,2,1,0,0,0,1,Email,0
2516,31,5,34,156,0.438952158,0.38867933,0.702895938,0.489348246,0.25,1,3,1,0,0,1,0,Email,0
2517,28,3,74,0,37.39003548,22.29979795,4.032716472,24.64026077,0,3,3,0,0,0,0,0,Email,0
2518,57,31,120,0,39.33302958,23.0707615,4.192779783,26.18390784,0.25,2,1,0,1,0,0,0,Email,0
2519,61,37,50,0,36.17622471,21.61234056,3.804107074,23.8006915,0.25,4,2,0,1,0,0,0,Ph,0
2520,51.29978375,36,10,0,1.051272508,0.503049525,0.135787741,0.847117844,0.5,2,1,0,1,0,1,0,Ph,0
2521,56,29,45,113,15.91135578,25.11497381,23.76500898,18.74118454,0.25,4,2,1,0,0,1,0,Email,0
2522,49,23,29,0,16.52034568,26.2389041,24.99851924,19.53080527,0.5,4,1,0,1,0,1,0,Ph,0
2523,63,37,145,0,15.39054121,24.09006813,22.86317481,18.16640522,0.333333333,2,1,0,0,0,1,0,Email,0
2524,49,23,100,0,0.415796316,0.707249331,0.705604875,0.539842551,0,2,1,0,0,0,0,0,Email,0
2525,49,25,24,0,13.10535718,34.26554148,34.5197037,10.97182493,0.25,3,1,0,0,0,1,0,Email,0
2526,32,8,60,0,13.61369486,35.53823759,36.39109166,11.52455503,0.666666667,2,1,0,1,0,1,0,Ph,0
2527,26,1,50,0,12.4855708,32.94334238,33.34697679,10.47666562,0,4,2,0,0,0,0,0,Email,0
2528,27,1,43,0,0.263765299,0.914089184,1.145321427,0.39563435,0,3,2,0,0,0,0,0,Email,0
2529,57,31,79,0,34.87755325,7.012211274,32.01988335,27.86303495,0.25,3,1,0,1,0,0,0,Email,0
2530,29,5,44,0,36.51906216,7.191799756,33.27500597,29.23927231,0.5,3,2,0,1,0,1,0,Ph,0
2531,56,23.89027171,31,0,33.59781865,6.820238176,30.66752715,26.60890211,0.25,4,3,0,0,0,1,0,Email,0
2532,59,35,14,53.10194669,0.952669219,0.120994334,0.916658818,1.020571017,0.25,2,1,0,0,0,1,0,Email,0
2533,53,28,19,106,18.99066549,37.55707252,32.76451963,32.35600431,0.25,4,1,1,1,0,0,0,Email,0
2534,54,29,111,0,19.68005754,38.98852028,34.47163813,33.50640026,0.25,1,2,0,0,0,1,0,Ph,1
2535,56,30,90,0,18.10495476,36.38883624,31.39645343,31.17791277,0.25,1,2,0,0,0,1,0,Email,0
2536,50,25,21,129,0.560374593,1.006747434,1.057782197,0.780369259,0,2,1,1,0,0,0,0,Email,0
2537,51,22.59525838,104,0,17.9831698,92.57114401,4.998688142,35.01526026,0.25,1,2,0,0,0,1,0,Ph,1
2538,53,27,75,0,18.8391152,97.01807515,5.203103765,36.55128484,0.25,1,2,0,0,0,1,0,Email,0
2539,37,12,175,297,17.15278177,88.82220298,4.764695813,33.26786786,0.5,2,1,1,1,0,1,0,Email,0
2540,32,7,98,171,0.531865822,2.919737414,0.161287805,1.251720057,0.5,1,1,1,0,1,0,1,Ph,1
2541,49,23,70.12533686,153,2.960856254,14.00162194,24.43458316,14.90047355,0.25,4,1,1,0,0,1,0,Ph,0
2542,34,8,171,569,3.034702435,14.54794695,25.13189381,15.43588174,0.25,2,2,1,0,0,1,0,Email,1
2543,54,30,79,0,2.854960153,13.51574412,23.59703801,14.28381822,0.25,4,2,0,0,0,1,0,Ph,0
2544,64,39,24,0,0.077337586,0.360876277,0.455815767,0.340184667,0,4,2,0,0,0,0,0,Email,0
2545,58,34,90,0,79.97945123,22.32320236,28.01895398,31.09521775,0,1,2,0,0,0,0,0,Ph,1
2546,25,-1,39,0,82.23155167,23.00917008,28.94485195,32.41238204,0.25,3,2,0,0,0,1,0,Ph,0
2547,50,25,9,0,75.48561303,21.12082271,26.89496448,29.47215373,0.25,2,1,0,0,0,0,1,Email,0
2548,38,13,15,90,1.99180667,0.559755365,0.656819544,0.835755458,0.25,2,2,1,0,0,1,0,Email,0
2549,48,24,80,0,2.035442081,25.99054865,6.058547498,9.017685334,0.333333333,1,1,0,0,0,1,0,Email,0
2550,41,15,63,79,2.088462327,27.27742834,6.261795103,9.426419261,0.25,1,3,1,1,0,0,0,Ph,0
2551,32,8,20,102,1.911857782,24.91520305,5.829165482,8.645620869,0.25,1,3,1,0,0,1,0,Email,0
2552,46.81924142,22,43,0,0.055417175,0.894177686,0.150776766,0.249181552,1,2,3,0,1,1,1,1,Email,0
2553,39,15,65,0,19.14757387,37.09248093,60.23596911,91.57339824,0,1,3,0,0,0,0,0,Email,0
2554,39,15,91,151,19.8159957,38.83139678,62.74487562,95.7678256,0,2,2,1,0,0,0,0,Email,0
2555,63,39,73.0945247,0,18.34760439,35.40497559,57.06150528,88.03907801,0,1,1,0,0,0,0,0,Email,0
2556,58,32,110,0,0.580341568,1.067448336,1.777807998,2.898022269,0,3,2,0,0,0,0,0,Email,0
2557,28,4,82,103,3.004256803,3.97076106,3.98211086,20.05134942,0.25,2,1,1,0,0,1,0,Email,0
2558,36,11,23,0,3.103896506,4.137240383,4.191124638,20.85970532,0.25,4,3,0,0,0,1,0,Email,0
2559,43,19,172,0,2.879326158,3.806920584,3.804088984,19.31731251,0.25,2,1,0,0,0,1,0,Ph,0
2560,36,12,73.43318738,0,0.072264902,0.127460731,0.124699787,0.522093901,0.25,2,1,0,0,0,1,0,Ph,0
2561,44,18,71,0,48.99555213,97.98532381,12.94924546,37.45869853,0.25,2,3,0,0,0,1,0,Email,0
2562,31,5,70.19366439,144,51.00230138,103.3015159,13.63973356,38.75845467,0.333333333,1,3,1,0,0,0,1,Email,1
2563,45,21,39,184,46.73060181,94.64918731,12.40731361,35.51518784,0.25,2,3,1,1,0,0,0,Email,0
2564,39,13,94,0,1.376293707,3.576117432,0.39258853,1.130837726,0.25,1,3,0,1,0,0,0,Email,0
2565,43,16,25,0,96.41449463,28.25531712,6.850838032,42.92958991,0.25,3,2,0,0,0,1,0,Email,0
2566,40,15,10,102,100.494245,29.36974442,7.131223737,44.74045181,0.25,2,3,1,0,0,1,0,Email,0
2567,30,5,71.38887755,184,91.99091878,26.8450854,6.666494447,40.89622693,0,1,1,1,0,0,0,0,Ph,0
2568,58,33,142,0,2.815761381,0.941718845,0.15367203,1.180007892,0.25,2,1,0,1,0,0,0,Ph,0
2569,46,21,34,0,4.04797898,21.93860898,14.01593938,49.6736103,0.25,2,1,0,0,0,1,0,Ph,0
2570,35,10,139,0,4.187485738,22.99719027,14.52396938,51.91827934,0,1,1,0,0,0,0,0,Email,0
2571,30,4,154,207,3.877938179,20.9399455,13.30352836,47.58219836,0.25,2,1,1,0,0,1,0,Ph,0
2572,34,8,40,89,0.105500959,0.787593233,0.404642972,1.356409436,0,2,3,1,0,0,0,0,Email,0
2573,62,32,69.6259564,140,17.71862771,5.021814686,1.996907808,19.66082703,0.5,1,3,1,1,0,1,0,Email,0
2574,58,34,80,0,18.4136652,5.246118511,2.080511276,20.6242594,0.5,2,3,0,1,0,1,0,Email,0
2575,45,18,10,100,17.1367998,4.784951633,1.913919826,19.00393605,0.25,3,2,1,0,0,1,0,Email,0
2576,42,16,41,0,0.445030895,0.170914161,0.062579805,0.546923817,0.25,3,3,0,0,0,1,0,Email,0
2577,60,36,69.48066569,118,26.63951111,2.027162453,13.08475262,8.939780573,0.5,4,1,1,1,0,1,0,Email,0
2578,55,29,78,190,27.2754801,2.067934768,13.55128265,9.232107821,0.25,1,3,1,0,0,1,0,Email,0
2579,45,21,164,0,25.81603708,1.921764942,12.61215081,8.596091039,0.25,1,1,0,1,0,0,0,Email,0
2580,52,27,23,0,0.427072209,0.040816016,0.325740969,0.207149798,0,1,3,0,0,0,0,0,Email,0
2581,31,14.62091441,149,0,28.33208669,32.99918267,42.80157934,7.102497941,0,1,1,0,0,0,0,0,Ph,0
2582,60,34,73.04536278,0,29.32044146,34.56774966,44.9023268,7.349140526,0.25,4,3,0,0,0,1,0,Ph,0
2583,33,9,42,0,27.04184218,31.65880814,40.86648916,6.788897644,0.25,1,3,0,0,0,1,0,Email,0
2584,37,11,71,185,0.75962837,1.006029656,1.560636753,0.188586736,0.5,1,1,1,1,0,1,0,Email,0
2585,59,34,114,0,21.8246551,32.76243157,22.11098781,6.084966873,0.25,3,2,0,0,0,1,0,Email,1
2586,51,26,70,0,23.00037944,33.76687328,22.95581354,6.227015032,0.5,1,1,0,1,0,1,0,Email,0
